1, 111426492
2, 111493144
3, 112538704
4, 114567944
5, 115892454
6, 116934828
7, 117152944
8, 117262704
9, 117823228
10, 118055372
11, 118119200
12, 118215630
13, 118389452
14, 118480218
15, 118497398
16, 118521404
17, 118570612
18, 118686706
19, 118943854
20, 119408728
21, 119416086
22, 119536754
23, 119625772
24, 119644288
25, 119853032
26, 120004116
27, 120010622
28, 120036782
29, 120074070
30, 120304392
31, 120314552
32, 120378738
33, 120439670
34, 120447812
35, 120675138
36, 120690032
37, 120769240
38, 120799516
39, 120827006
40, 120948864
41, 120983092
42, 120990312
43, 121029886
44, 121129370
45, 121130396
46, 121148250
47, 121493456
48, 121658172
49, 121663514
50, 121904184
51, 122026898
52, 122327692
53, 122329172
54, 122415092
55, 122417734
56, 122502688
57, 122636648
58, 122684932
59, 122871814
60, 122987900
61, 123096066
62, 123225302
63, 123441278
64, 123521336
65, 123638154
66, 123657210
67, 123785188
68, 123791396
69, 123979360
70, 124006694
71, 124057256
72, 124091268
73, 124241570
74, 124251434
75, 124413196
76, 124550244
77, 124837456
78, 124842610
79, 125019380
80, 125131736
81, 125224948
82, 125239834
83, 125476918
84, 125700738
85, 125929576
86, 126182826
87, 126348330
88, 126518444
89, 126621658
90, 126757300
91, 126899020
92, 127207194
93, 127908128
94, 127948354
95, 128043896
96, 128071436
97, 128270794
98, 128707504
99, 130553232
100, 131797444

Count Sketch Time = 3124.99 from 312499/100

S = 122072000

Time With Chaining= 1347
