1, 126048
2, 126986
3, 128648
4, 129572
5, 129826
6, 130084
7, 130300
8, 130660
9, 131608
10, 132428
11, 132632
12, 133170
13, 133472
14, 133502
15, 133558
16, 133826
17, 133932
18, 133986
19, 134046
20, 134228
21, 134476
22, 134618
23, 134704
24, 134734
25, 134792
26, 134916
27, 135202
28, 135266
29, 135308
30, 135378
31, 135410
32, 135482
33, 135614
34, 135614
35, 135640
36, 135728
37, 135808
38, 135878
39, 135992
40, 136290
41, 136450
42, 136620
43, 136686
44, 136790
45, 136794
46, 136816
47, 136984
48, 136990
49, 136994
50, 137118
51, 137144
52, 137222
53, 137334
54, 137516
55, 137826
56, 137960
57, 138106
58, 138212
59, 138318
60, 138438
61, 138544
62, 138554
63, 138702
64, 138914
65, 138938
66, 139268
67, 139312
68, 139702
69, 139816
70, 139974
71, 140022
72, 140168
73, 140328
74, 140406
75, 140562
76, 140844
77, 140910
78, 141110
79, 141114
80, 141182
81, 141220
82, 141356
83, 141366
84, 141458
85, 141562
86, 141568
87, 141572
88, 141684
89, 141738
90, 141754
91, 141774
92, 142018
93, 142250
94, 142294
95, 142730
96, 143070
97, 143252
98, 143482
99, 147248
100, 149724

Count Sketch Time = 0 from 0/100

S = 137296

Time With Chaining= 0
