1, 19527114
2, 19527114
3, 21694476
4, 23865994
5, 23870166
6, 23870166
7, 26033356
8, 26041700
9, 26041700
10, 26045864
11, 26045864
12, 26050028
13, 26054200
14, 28196554
15, 28200718
16, 28200726
17, 28204882
18, 28209046
19, 28209062
20, 28209062
21, 28209070
22, 28213218
23, 28213234
24, 28217382
25, 28217390
26, 28217398
27, 28229882
28, 30372252
29, 30372252
30, 30372252
31, 30376416
32, 30376416
33, 30380580
34, 30380580
35, 30380588
36, 30380588
37, 30380588
38, 30388916
39, 32543786
40, 32547934
41, 32547942
42, 32547942
43, 32552106
44, 32552114
45, 32552114
46, 32552114
47, 32560442
48, 32560442
49, 32560442
50, 32564614
51, 32564614
52, 34711132
53, 34711140
54, 34711140
55, 34715304
56, 34719468
57, 34723632
58, 34723632
59, 34723640
60, 34723640
61, 34723640
62, 34723640
63, 34723648
64, 34736140
65, 36878502
66, 36882666
67, 36886830
68, 36891002
69, 36895166
70, 36895174
71, 36899330
72, 36899338
73, 36899338
74, 39054192
75, 39058372
76, 39062528
77, 39066692
78, 39070856
79, 39070856
80, 39070856
81, 39079200
82, 41217398
83, 41225726
84, 41229898
85, 41234054
86, 41234054
87, 41234054
88, 41234062
89, 41238226
90, 41250718
91, 43401416
92, 43401424
93, 43418080
94, 45572942
95, 47761140
96, 49903510
97, 49920158
98, 52087520
99, 56418088
100, 56422252

Count Sketch Time = 109.05 from 10905/100

S = 34723640

Time With Chaining= 45
