1, 30388916
2, 32547942
3, 32547950
4, 32552114
5, 32552114
6, 32552114
7, 32552114
8, 32556278
9, 32556278
10, 32556278
11, 32556278
12, 32556278
13, 34723640
14, 34723640
15, 34723640
16, 34723640
17, 34723640
18, 34723640
19, 34723640
20, 34723640
21, 34723640
22, 34723640
23, 34723640
24, 34723640
25, 34723640
26, 34723640
27, 34723640
28, 34723640
29, 34723640
30, 34723640
31, 34723640
32, 34723640
33, 34723640
34, 34723640
35, 34723640
36, 34723640
37, 34723640
38, 34723640
39, 34723640
40, 34723640
41, 34723640
42, 34723640
43, 34723640
44, 34723640
45, 34723640
46, 34723640
47, 34723640
48, 34723640
49, 34723640
50, 34723640
51, 34723640
52, 34723640
53, 34723640
54, 34723640
55, 34723640
56, 34723640
57, 34723640
58, 34723640
59, 34723640
60, 34723640
61, 34723640
62, 34723640
63, 34723640
64, 34723640
65, 34723640
66, 34723640
67, 34723640
68, 34723640
69, 34723640
70, 34723640
71, 34723640
72, 34723640
73, 34723640
74, 34723640
75, 34723640
76, 34723640
77, 34723640
78, 34723640
79, 34723640
80, 34723640
81, 34723640
82, 34723640
83, 34723640
84, 34723640
85, 34723640
86, 34723640
87, 34723640
88, 34723640
89, 34723640
90, 36891002
91, 36891002
92, 36891002
93, 36891002
94, 36891002
95, 36895166
96, 36895166
97, 36895166
98, 36895166
99, 36899338
100, 36899338

Count Sketch Time = 108 from 10800/100

S = 34723640

Time With Chaining= 46
