1, 897704
2, 920024
3, 931112
4, 941450
5, 947302
6, 951356
7, 956616
8, 957394
9, 959238
10, 960386
11, 962090
12, 962302
13, 966020
14, 966246
15, 967060
16, 967160
17, 967204
18, 967388
19, 968070
20, 970410
21, 971536
22, 971664
23, 972888
24, 972898
25, 973106
26, 973682
27, 976776
28, 977166
29, 977540
30, 978808
31, 981470
32, 983752
33, 984176
34, 984444
35, 984492
36, 984494
37, 986538
38, 987646
39, 989296
40, 989740
41, 989880
42, 990466
43, 992340
44, 992430
45, 992562
46, 992892
47, 992898
48, 995172
49, 995548
50, 997528
51, 997642
52, 997662
53, 998666
54, 1000614
55, 1000954
56, 1001202
57, 1001254
58, 1002786
59, 1002828
60, 1003280
61, 1004360
62, 1004390
63, 1004406
64, 1005474
65, 1005932
66, 1007246
67, 1007396
68, 1010326
69, 1010764
70, 1012436
71, 1012818
72, 1016096
73, 1016558
74, 1017788
75, 1018196
76, 1018226
77, 1018292
78, 1021380
79, 1021952
80, 1024290
81, 1025736
82, 1026358
83, 1026462
84, 1028704
85, 1028806
86, 1032088
87, 1032936
88, 1033630
89, 1034856
90, 1035580
91, 1036366
92, 1039386
93, 1040670
94, 1047706
95, 1054716
96, 1056170
97, 1061132
98, 1065510
99, 1068736
100, 1073890

Count Sketch Time = 94218

S = 1000000

Time With Chaining= 13315
