1, 354716
2, 367948
3, 385334
4, 402154
5, 413620
6, 422390
7, 432808
8, 434778
9, 444018
10, 466926
11, 469218
12, 482500
13, 495820
14, 520318
15, 546376
16, 569496
17, 578370
18, 579644
19, 580108
20, 614010
21, 639568
22, 645384
23, 655796
24, 656900
25, 671802
26, 701284
27, 731912
28, 732450
29, 746148
30, 760724
31, 771312
32, 781698
33, 784696
34, 794228
35, 802390
36, 807380
37, 808830
38, 811228
39, 821270
40, 836964
41, 837524
42, 843794
43, 844170
44, 848456
45, 848952
46, 853540
47, 853626
48, 879048
49, 889888
50, 892986
51, 904178
52, 909114
53, 911862
54, 923852
55, 932042
56, 940386
57, 942094
58, 955458
59, 967590
60, 978548
61, 986536
62, 1002938
63, 1019140
64, 1037230
65, 1053544
66, 1055832
67, 1058668
68, 1060448
69, 1075474
70, 1089592
71, 1096392
72, 1096584
73, 1107420
74, 1129542
75, 1131284
76, 1137818
77, 1137938
78, 1141662
79, 1235396
80, 1241816
81, 1270122
82, 1278632
83, 1282884
84, 1294422
85, 1305448
86, 1313156
87, 1313938
88, 1359434
89, 1370824
90, 1386410
91, 1419244
92, 1425586
93, 1462820
94, 1494906
95, 1595246
96, 1671056
97, 1685412
98, 1689572
99, 1837406
100, 1856554

Count Sketch Time = 94420

S = 1000000

Time With Chaining= 12547
